commit,run#,patchcoverage
7a6691f1f89784f775fa0c54be57533445726068,9,0.000000
7a6691f1f89784f775fa0c54be57533445726068,10,0.000000
7a960b3a5e37f05d7d319bf257a8cf6ee9d18e7c,1,0.000000
7a960b3a5e37f05d7d319bf257a8cf6ee9d18e7c,2,1.000000
7a960b3a5e37f05d7d319bf257a8cf6ee9d18e7c,3,1.000000
7a960b3a5e37f05d7d319bf257a8cf6ee9d18e7c,4,1.000000
7a960b3a5e37f05d7d319bf257a8cf6ee9d18e7c,5,1.000000
7a960b3a5e37f05d7d319bf257a8cf6ee9d18e7c,6,1.000000
7a960b3a5e37f05d7d319bf257a8cf6ee9d18e7c,7,1.000000
7a960b3a5e37f05d7d319bf257a8cf6ee9d18e7c,8,1.000000
7a960b3a5e37f05d7d319bf257a8cf6ee9d18e7c,9,1.000000
7a960b3a5e37f05d7d319bf257a8cf6ee9d18e7c,10,1.000000
7ada3787e91c89b0aa7abf47682e8e587b855c13,1,0.000000
7ada3787e91c89b0aa7abf47682e8e587b855c13,2,1.000000
7ada3787e91c89b0aa7abf47682e8e587b855c13,3,1.000000
7ada3787e91c89b0aa7abf47682e8e587b855c13,4,1.000000
7ada3787e91c89b0aa7abf47682e8e587b855c13,5,1.000000
7ada3787e91c89b0aa7abf47682e8e587b855c13,6,1.000000
7ada3787e91c89b0aa7abf47682e8e587b855c13,7,1.000000
7ada3787e91c89b0aa7abf47682e8e587b855c13,8,1.000000
7ada3787e91c89b0aa7abf47682e8e587b855c13,9,1.000000
7ada3787e91c89b0aa7abf47682e8e587b855c13,10,1.000000
7c4146e8885512719a50b641e9277a1712e052ff,1,0.000000
7c4146e8885512719a50b641e9277a1712e052ff,2,0.000000
7c4146e8885512719a50b641e9277a1712e052ff,3,1.000000
7c4146e8885512719a50b641e9277a1712e052ff,4,1.000000
7c4146e8885512719a50b641e9277a1712e052ff,5,1.000000
7c4146e8885512719a50b641e9277a1712e052ff,6,1.000000
7c4146e8885512719a50b641e9277a1712e052ff,7,1.000000
7c4146e8885512719a50b641e9277a1712e052ff,8,1.000000
7c4146e8885512719a50b641e9277a1712e052ff,9,1.000000
7c4146e8885512719a50b641e9277a1712e052ff,10,1.000000
7d13c0ae38a62835ead261527727a9f9bf949d43,1,1.000000
7d13c0ae38a62835ead261527727a9f9bf949d43,2,1.000000
7d13c0ae38a62835ead261527727a9f9bf949d43,3,1.000000
7d13c0ae38a62835ead261527727a9f9bf949d43,4,1.000000
7d13c0ae38a62835ead261527727a9f9bf949d43,5,1.000000
7d13c0ae38a62835ead261527727a9f9bf949d43,6,1.000000
7d13c0ae38a62835ead261527727a9f9bf949d43,7,1.000000
7d13c0ae38a62835ead261527727a9f9bf949d43,8,1.000000
7d13c0ae38a62835ead261527727a9f9bf949d43,9,1.000000
7d13c0ae38a62835ead261527727a9f9bf949d43,10,1.000000
7d14db8b4d83164c2fafed2ee5a12877103b5775,1,1.000000
7d14db8b4d83164c2fafed2ee5a12877103b5775,2,1.000000
7d14db8b4d83164c2fafed2ee5a12877103b5775,3,1.000000
7d14db8b4d83164c2fafed2ee5a12877103b5775,4,1.000000
7d14db8b4d83164c2fafed2ee5a12877103b5775,5,1.000000
7d14db8b4d83164c2fafed2ee5a12877103b5775,6,1.000000
7d14db8b4d83164c2fafed2ee5a12877103b5775,7,1.000000
7d14db8b4d83164c2fafed2ee5a12877103b5775,8,1.000000
7d14db8b4d83164c2fafed2ee5a12877103b5775,9,1.000000
7d14db8b4d83164c2fafed2ee5a12877103b5775,10,1.000000
7e415282b41bf0d15c6e0fe268f822d9b083f2f7,1,0.000000
7e415282b41bf0d15c6e0fe268f822d9b083f2f7,2,0.000000
7e415282b41bf0d15c6e0fe268f822d9b083f2f7,3,0.000000
7e415282b41bf0d15c6e0fe268f822d9b083f2f7,4,0.000000
7e415282b41bf0d15c6e0fe268f822d9b083f2f7,5,0.000000
7e415282b41bf0d15c6e0fe268f822d9b083f2f7,6,0.000000
7e415282b41bf0d15c6e0fe268f822d9b083f2f7,7,0.000000
7e415282b41bf0d15c6e0fe268f822d9b083f2f7,8,0.000000
7e415282b41bf0d15c6e0fe268f822d9b083f2f7,9,0.000000
7e415282b41bf0d15c6e0fe268f822d9b083f2f7,10,0.000000
7eafa6eed7f1c6d0d7ed2f90792ab6bce462a750,1,0.000000
7eafa6eed7f1c6d0d7ed2f90792ab6bce462a750,2,0.000000
7eafa6eed7f1c6d0d7ed2f90792ab6bce462a750,3,0.000000
7eafa6eed7f1c6d0d7ed2f90792ab6bce462a750,4,0.000000
7eafa6eed7f1c6d0d7ed2f90792ab6bce462a750,5,1.000000
7eafa6eed7f1c6d0d7ed2f90792ab6bce462a750,6,1.000000
7eafa6eed7f1c6d0d7ed2f90792ab6bce462a750,7,1.000000
7eafa6eed7f1c6d0d7ed2f90792ab6bce462a750,8,1.000000
7eafa6eed7f1c6d0d7ed2f90792ab6bce462a750,9,1.000000
7eafa6eed7f1c6d0d7ed2f90792ab6bce462a750,10,1.000000
7f7609175ff2339a2cffa48ba2474ef928d7eafd,1,0.000000
7f7609175ff2339a2cffa48ba2474ef928d7eafd,2,0.000000
7f7609175ff2339a2cffa48ba2474ef928d7eafd,3,0.000000
7f7609175ff2339a2cffa48ba2474ef928d7eafd,4,0.000000
7f7609175ff2339a2cffa48ba2474ef928d7eafd,5,0.000000
7f7609175ff2339a2cffa48ba2474ef928d7eafd,6,0.000000
7f7609175ff2339a2cffa48ba2474ef928d7eafd,7,0.000000
7f7609175ff2339a2cffa48ba2474ef928d7eafd,8,0.000000
7f7609175ff2339a2cffa48ba2474ef928d7eafd,9,0.000000
7f7609175ff2339a2cffa48ba2474ef928d7eafd,10,0.000000
800fe5ec302e1ebbf5e3f891f886deecd49c7132,1,1.000000
800fe5ec302e1ebbf5e3f891f886deecd49c7132,2,1.000000
800fe5ec302e1ebbf5e3f891f886deecd49c7132,3,1.000000
800fe5ec302e1ebbf5e3f891f886deecd49c7132,4,1.000000
800fe5ec302e1ebbf5e3f891f886deecd49c7132,5,1.000000
800fe5ec302e1ebbf5e3f891f886deecd49c7132,6,1.000000
800fe5ec302e1ebbf5e3f891f886deecd49c7132,7,1.000000
800fe5ec302e1ebbf5e3f891f886deecd49c7132,8,1.000000
800fe5ec302e1ebbf5e3f891f886deecd49c7132,9,1.000000
800fe5ec302e1ebbf5e3f891f886deecd49c7132,10,1.000000
832ce36f44a2c5dd3cb6be6dfb9003715f8dca2a,1,1.000000
832ce36f44a2c5dd3cb6be6dfb9003715f8dca2a,2,1.000000
832ce36f44a2c5dd3cb6be6dfb9003715f8dca2a,3,1.000000
832ce36f44a2c5dd3cb6be6dfb9003715f8dca2a,4,1.000000
832ce36f44a2c5dd3cb6be6dfb9003715f8dca2a,5,1.000000
832ce36f44a2c5dd3cb6be6dfb9003715f8dca2a,6,1.000000
832ce36f44a2c5dd3cb6be6dfb9003715f8dca2a,7,1.000000
832ce36f44a2c5dd3cb6be6dfb9003715f8dca2a,8,1.000000
832ce36f44a2c5dd3cb6be6dfb9003715f8dca2a,9,1.000000
832ce36f44a2c5dd3cb6be6dfb9003715f8dca2a,10,1.000000
839061fe88beacb911bbb9412d18db3e61160e4f,1,1.000000
839061fe88beacb911bbb9412d18db3e61160e4f,2,1.000000
839061fe88beacb911bbb9412d18db3e61160e4f,3,1.000000
839061fe88beacb911bbb9412d18db3e61160e4f,4,1.000000
839061fe88beacb911bbb9412d18db3e61160e4f,5,1.000000
839061fe88beacb911bbb9412d18db3e61160e4f,6,1.000000
839061fe88beacb911bbb9412d18db3e61160e4f,7,1.000000
839061fe88beacb911bbb9412d18db3e61160e4f,8,1.000000
839061fe88beacb911bbb9412d18db3e61160e4f,9,1.000000
839061fe88beacb911bbb9412d18db3e61160e4f,10,1.000000
83912d6d55be10d65b5268d1871168b9ebe1ec4b,1,1.000000
83912d6d55be10d65b5268d1871168b9ebe1ec4b,2,1.000000
83912d6d55be10d65b5268d1871168b9ebe1ec4b,3,1.000000
83912d6d55be10d65b5268d1871168b9ebe1ec4b,4,1.000000
83912d6d55be10d65b5268d1871168b9ebe1ec4b,5,1.000000
83912d6d55be10d65b5268d1871168b9ebe1ec4b,6,1.000000
83912d6d55be10d65b5268d1871168b9ebe1ec4b,7,1.000000
83912d6d55be10d65b5268d1871168b9ebe1ec4b,8,1.000000
83912d6d55be10d65b5268d1871168b9ebe1ec4b,9,1.000000
83912d6d55be10d65b5268d1871168b9ebe1ec4b,10,1.000000
83ba7e895debc529803a7a258653f2fe9bf3bf40,1,0.000000
83ba7e895debc529803a7a258653f2fe9bf3bf40,2,1.000000
83ba7e895debc529803a7a258653f2fe9bf3bf40,3,1.000000
83ba7e895debc529803a7a258653f2fe9bf3bf40,4,1.000000
83ba7e895debc529803a7a258653f2fe9bf3bf40,5,1.000000
83ba7e895debc529803a7a258653f2fe9bf3bf40,6,1.000000
83ba7e895debc529803a7a258653f2fe9bf3bf40,7,1.000000
83ba7e895debc529803a7a258653f2fe9bf3bf40,8,1.000000
83ba7e895debc529803a7a258653f2fe9bf3bf40,9,1.000000
83ba7e895debc529803a7a258653f2fe9bf3bf40,10,1.000000
83c784e7003625d63ff4609500c9f11736edebed,1,0.000000
83c784e7003625d63ff4609500c9f11736edebed,2,1.000000
83c784e7003625d63ff4609500c9f11736edebed,3,1.000000
83c784e7003625d63ff4609500c9f11736edebed,4,1.000000
83c784e7003625d63ff4609500c9f11736edebed,5,1.000000
83c784e7003625d63ff4609500c9f11736edebed,6,1.000000
83c784e7003625d63ff4609500c9f11736edebed,7,1.000000
83c784e7003625d63ff4609500c9f11736edebed,8,1.000000
83c784e7003625d63ff4609500c9f11736edebed,9,1.000000
83c784e7003625d63ff4609500c9f11736edebed,10,1.000000
8415816493b7589e74ff4e1e7eaf3aadc7b73621,1,1.000000
8415816493b7589e74ff4e1e7eaf3aadc7b73621,2,1.000000
8415816493b7589e74ff4e1e7eaf3aadc7b73621,3,1.000000
8415816493b7589e74ff4e1e7eaf3aadc7b73621,4,1.000000
8415816493b7589e74ff4e1e7eaf3aadc7b73621,5,1.000000
8415816493b7589e74ff4e1e7eaf3aadc7b73621,6,1.000000
8415816493b7589e74ff4e1e7eaf3aadc7b73621,7,1.000000
8415816493b7589e74ff4e1e7eaf3aadc7b73621,8,1.000000
8415816493b7589e74ff4e1e7eaf3aadc7b73621,9,1.000000
8415816493b7589e74ff4e1e7eaf3aadc7b73621,10,1.000000
847fc0cd0664fcb2a08ac66df6b85935361ec454,1,0.000000
847fc0cd0664fcb2a08ac66df6b85935361ec454,2,1.000000
847fc0cd0664fcb2a08ac66df6b85935361ec454,3,1.000000
847fc0cd0664fcb2a08ac66df6b85935361ec454,4,1.000000
847fc0cd0664fcb2a08ac66df6b85935361ec454,5,1.000000
847fc0cd0664fcb2a08ac66df6b85935361ec454,6,1.000000
847fc0cd0664fcb2a08ac66df6b85935361ec454,7,1.000000
847fc0cd0664fcb2a08ac66df6b85935361ec454,8,1.000000
847fc0cd0664fcb2a08ac66df6b85935361ec454,9,1.000000
847fc0cd0664fcb2a08ac66df6b85935361ec454,10,1.000000
848da7b58796a2583e88dfa0c974bcaa7e40fbec,1,0.000000
848da7b58796a2583e88dfa0c974bcaa7e40fbec,2,0.000000
848da7b58796a2583e88dfa0c974bcaa7e40fbec,3,0.000000
848da7b58796a2583e88dfa0c974bcaa7e40fbec,4,0.000000
848da7b58796a2583e88dfa0c974bcaa7e40fbec,5,0.000000
848da7b58796a2583e88dfa0c974bcaa7e40fbec,6,0.000000
848da7b58796a2583e88dfa0c974bcaa7e40fbec,7,0.000000
848da7b58796a2583e88dfa0c974bcaa7e40fbec,8,0.000000
848da7b58796a2583e88dfa0c974bcaa7e40fbec,9,0.000000
848da7b58796a2583e88dfa0c974bcaa7e40fbec,10,0.000000
84dc992e23df2633c7bd4f662e3f0073c126aac7,1,0.000000
84dc992e23df2633c7bd4f662e3f0073c126aac7,2,0.000000
84dc992e23df2633c7bd4f662e3f0073c126aac7,3,0.000000
84dc992e23df2633c7bd4f662e3f0073c126aac7,4,0.000000
84dc992e23df2633c7bd4f662e3f0073c126aac7,5,0.000000
84dc992e23df2633c7bd4f662e3f0073c126aac7,6,0.000000
84dc992e23df2633c7bd4f662e3f0073c126aac7,7,0.000000
84dc992e23df2633c7bd4f662e3f0073c126aac7,8,0.000000
84dc992e23df2633c7bd4f662e3f0073c126aac7,9,0.000000
84dc992e23df2633c7bd4f662e3f0073c126aac7,10,0.000000
8590222e4b021054a7167a4dd35b152a8ed7018e,1,1.000000
8590222e4b021054a7167a4dd35b152a8ed7018e,2,1.000000
8590222e4b021054a7167a4dd35b152a8ed7018e,3,1.000000
8590222e4b021054a7167a4dd35b152a8ed7018e,4,1.000000
8590222e4b021054a7167a4dd35b152a8ed7018e,5,1.000000
8590222e4b021054a7167a4dd35b152a8ed7018e,6,1.000000
8590222e4b021054a7167a4dd35b152a8ed7018e,7,1.000000
8590222e4b021054a7167a4dd35b152a8ed7018e,8,1.000000
8590222e4b021054a7167a4dd35b152a8ed7018e,9,1.000000
8590222e4b021054a7167a4dd35b152a8ed7018e,10,1.000000
85dfc1d692c9434c37842e610be37cd4ae4e0081,1,0.000000
85dfc1d692c9434c37842e610be37cd4ae4e0081,2,0.000000
85dfc1d692c9434c37842e610be37cd4ae4e0081,3,0.000000
85dfc1d692c9434c37842e610be37cd4ae4e0081,4,0.000000
85dfc1d692c9434c37842e610be37cd4ae4e0081,5,0.000000
85dfc1d692c9434c37842e610be37cd4ae4e0081,6,0.000000
85dfc1d692c9434c37842e610be37cd4ae4e0081,7,0.000000
85dfc1d692c9434c37842e610be37cd4ae4e0081,8,0.000000
85dfc1d692c9434c37842e610be37cd4ae4e0081,9,0.000000
85dfc1d692c9434c37842e610be37cd4ae4e0081,10,0.000000
86416916466514e4ae0b7296d20133b6427c4c1f,1,0.000000
86416916466514e4ae0b7296d20133b6427c4c1f,2,0.000000
86416916466514e4ae0b7296d20133b6427c4c1f,3,1.000000
86416916466514e4ae0b7296d20133b6427c4c1f,4,1.000000
86416916466514e4ae0b7296d20133b6427c4c1f,5,1.000000
86416916466514e4ae0b7296d20133b6427c4c1f,6,1.000000
86416916466514e4ae0b7296d20133b6427c4c1f,7,1.000000
86416916466514e4ae0b7296d20133b6427c4c1f,8,1.000000
86416916466514e4ae0b7296d20133b6427c4c1f,9,1.000000
86416916466514e4ae0b7296d20133b6427c4c1f,10,1.000000
86a9bb5bf9f610ea6baa855b4f46ecea92876ea4,1,0.000000
86a9bb5bf9f610ea6baa855b4f46ecea92876ea4,2,0.000000
86a9bb5bf9f610ea6baa855b4f46ecea92876ea4,3,0.000000
86a9bb5bf9f610ea6baa855b4f46ecea92876ea4,4,0.000000
86a9bb5bf9f610ea6baa855b4f46ecea92876ea4,5,0.000000
86a9bb5bf9f610ea6baa855b4f46ecea92876ea4,6,0.000000
86a9bb5bf9f610ea6baa855b4f46ecea92876ea4,7,0.000000
86a9bb5bf9f610ea6baa855b4f46ecea92876ea4,8,0.000000
86a9bb5bf9f610ea6baa855b4f46ecea92876ea4,9,0.000000
86a9bb5bf9f610ea6baa855b4f46ecea92876ea4,10,0.000000
874bfdfa4735cbb1b0d6e0c6157c712a312371a1,1,0.000000
874bfdfa4735cbb1b0d6e0c6157c712a312371a1,2,0.000000
874bfdfa4735cbb1b0d6e0c6157c712a312371a1,3,0.000000
874bfdfa4735cbb1b0d6e0c6157c712a312371a1,4,0.000000
874bfdfa4735cbb1b0d6e0c6157c712a312371a1,5,0.000000
874bfdfa4735cbb1b0d6e0c6157c712a312371a1,6,0.000000
874bfdfa4735cbb1b0d6e0c6157c712a312371a1,7,1.000000
874bfdfa4735cbb1b0d6e0c6157c712a312371a1,8,1.000000
874bfdfa4735cbb1b0d6e0c6157c712a312371a1,9,1.000000
874bfdfa4735cbb1b0d6e0c6157c712a312371a1,10,1.000000
8763e4c1a0e6710dccb8fccba96fcd6caaa50cae,1,0.000000
8763e4c1a0e6710dccb8fccba96fcd6caaa50cae,2,1.000000
8763e4c1a0e6710dccb8fccba96fcd6caaa50cae,3,1.000000
8763e4c1a0e6710dccb8fccba96fcd6caaa50cae,4,1.000000
8763e4c1a0e6710dccb8fccba96fcd6caaa50cae,5,1.000000
8763e4c1a0e6710dccb8fccba96fcd6caaa50cae,6,1.000000
8763e4c1a0e6710dccb8fccba96fcd6caaa50cae,7,1.000000
8763e4c1a0e6710dccb8fccba96fcd6caaa50cae,8,1.000000
8763e4c1a0e6710dccb8fccba96fcd6caaa50cae,9,1.000000
8763e4c1a0e6710dccb8fccba96fcd6caaa50cae,10,1.000000
87a7f321bb6a45e54b7d6c90d032ee5636a6ad97,1,0.000000
87a7f321bb6a45e54b7d6c90d032ee5636a6ad97,2,0.000000
87a7f321bb6a45e54b7d6c90d032ee5636a6ad97,3,1.000000
87a7f321bb6a45e54b7d6c90d032ee5636a6ad97,4,1.000000
87a7f321bb6a45e54b7d6c90d032ee5636a6ad97,5,1.000000
87a7f321bb6a45e54b7d6c90d032ee5636a6ad97,6,1.000000
87a7f321bb6a45e54b7d6c90d032ee5636a6ad97,7,1.000000
87a7f321bb6a45e54b7d6c90d032ee5636a6ad97,8,1.000000
87a7f321bb6a45e54b7d6c90d032ee5636a6ad97,9,1.000000
87a7f321bb6a45e54b7d6c90d032ee5636a6ad97,10,1.000000
881fc7fba6c3e7d77d608b9a50b01a89d5e0c61b,1,0.000000
881fc7fba6c3e7d77d608b9a50b01a89d5e0c61b,2,0.000000
881fc7fba6c3e7d77d608b9a50b01a89d5e0c61b,3,0.224490
881fc7fba6c3e7d77d608b9a50b01a89d5e0c61b,4,0.224490
881fc7fba6c3e7d77d608b9a50b01a89d5e0c61b,5,0.632653
881fc7fba6c3e7d77d608b9a50b01a89d5e0c61b,6,0.836735
881fc7fba6c3e7d77d608b9a50b01a89d5e0c61b,7,0.918367
881fc7fba6c3e7d77d608b9a50b01a89d5e0c61b,8,0.918367
881fc7fba6c3e7d77d608b9a50b01a89d5e0c61b,9,0.918367
881fc7fba6c3e7d77d608b9a50b01a89d5e0c61b,10,0.959184
882f0a59377da3fc5153c06790227930e5c00f88,1,0.000000
882f0a59377da3fc5153c06790227930e5c00f88,2,0.000000
882f0a59377da3fc5153c06790227930e5c00f88,3,0.000000
882f0a59377da3fc5153c06790227930e5c00f88,4,0.000000
882f0a59377da3fc5153c06790227930e5c00f88,5,0.000000
882f0a59377da3fc5153c06790227930e5c00f88,6,0.000000
882f0a59377da3fc5153c06790227930e5c00f88,7,0.000000
882f0a59377da3fc5153c06790227930e5c00f88,8,0.000000
882f0a59377da3fc5153c06790227930e5c00f88,9,0.000000
882f0a59377da3fc5153c06790227930e5c00f88,10,0.000000
882f6c602b65cd384bec2cea4fbfc091a7bbfc50,1,0.000000
882f6c602b65cd384bec2cea4fbfc091a7bbfc50,2,0.000000
882f6c602b65cd384bec2cea4fbfc091a7bbfc50,3,0.000000
882f6c602b65cd384bec2cea4fbfc091a7bbfc50,4,0.000000
882f6c602b65cd384bec2cea4fbfc091a7bbfc50,5,0.000000
882f6c602b65cd384bec2cea4fbfc091a7bbfc50,6,0.000000
882f6c602b65cd384bec2cea4fbfc091a7bbfc50,7,0.000000
882f6c602b65cd384bec2cea4fbfc091a7bbfc50,8,0.000000
882f6c602b65cd384bec2cea4fbfc091a7bbfc50,9,0.000000
882f6c602b65cd384bec2cea4fbfc091a7bbfc50,10,0.000000
884d2b845477cd0a18302444dc20fe2d9a01743e,1,0.000000
884d2b845477cd0a18302444dc20fe2d9a01743e,2,0.000000
884d2b845477cd0a18302444dc20fe2d9a01743e,3,0.000000
884d2b845477cd0a18302444dc20fe2d9a01743e,4,1.000000
884d2b845477cd0a18302444dc20fe2d9a01743e,5,1.000000
884d2b845477cd0a18302444dc20fe2d9a01743e,6,1.000000
884d2b845477cd0a18302444dc20fe2d9a01743e,7,1.000000
884d2b845477cd0a18302444dc20fe2d9a01743e,8,1.000000
884d2b845477cd0a18302444dc20fe2d9a01743e,9,1.000000
884d2b845477cd0a18302444dc20fe2d9a01743e,10,1.000000
89377bc1975c2993bde4a498a3a4e5817ac0ae2c,1,0.224490
89377bc1975c2993bde4a498a3a4e5817ac0ae2c,2,0.224490
89377bc1975c2993bde4a498a3a4e5817ac0ae2c,3,0.224490
89377bc1975c2993bde4a498a3a4e5817ac0ae2c,4,0.224490
89377bc1975c2993bde4a498a3a4e5817ac0ae2c,5,0.224490
89377bc1975c2993bde4a498a3a4e5817ac0ae2c,6,0.224490
89377bc1975c2993bde4a498a3a4e5817ac0ae2c,7,0.224490
89377bc1975c2993bde4a498a3a4e5817ac0ae2c,8,0.224490
89377bc1975c2993bde4a498a3a4e5817ac0ae2c,9,0.714286
89377bc1975c2993bde4a498a3a4e5817ac0ae2c,10,0.714286
89cb454ea984d0411523dc10e70e9bf0aca1b527,1,0.000000
89cb454ea984d0411523dc10e70e9bf0aca1b527,2,0.000000
89cb454ea984d0411523dc10e70e9bf0aca1b527,3,0.000000
89cb454ea984d0411523dc10e70e9bf0aca1b527,4,0.000000
89cb454ea984d0411523dc10e70e9bf0aca1b527,5,0.000000
89cb454ea984d0411523dc10e70e9bf0aca1b527,6,0.000000
89cb454ea984d0411523dc10e70e9bf0aca1b527,7,0.000000
89cb454ea984d0411523dc10e70e9bf0aca1b527,8,0.000000
89cb454ea984d0411523dc10e70e9bf0aca1b527,9,0.000000
89cb454ea984d0411523dc10e70e9bf0aca1b527,10,0.000000
8a295dbbaf7292c582a40ce469c326f472d51f66,1,0.000000
8a295dbbaf7292c582a40ce469c326f472d51f66,2,0.000000
8a295dbbaf7292c582a40ce469c326f472d51f66,3,0.000000
8a295dbbaf7292c582a40ce469c326f472d51f66,4,1.000000
8a295dbbaf7292c582a40ce469c326f472d51f66,5,1.000000
8a295dbbaf7292c582a40ce469c326f472d51f66,6,1.000000
8a295dbbaf7292c582a40ce469c326f472d51f66,7,1.000000
8a295dbbaf7292c582a40ce469c326f472d51f66,8,1.000000
8a295dbbaf7292c582a40ce469c326f472d51f66,9,1.000000
8a295dbbaf7292c582a40ce469c326f472d51f66,10,1.000000
8a5b8a4a4ceb353b4dd5bafd09e2b15751bcdb51,1,1.000000
8a5b8a4a4ceb353b4dd5bafd09e2b15751bcdb51,2,1.000000
8a5b8a4a4ceb353b4dd5bafd09e2b15751bcdb51,3,1.000000
8a5b8a4a4ceb353b4dd5bafd09e2b15751bcdb51,4,1.000000
8a5b8a4a4ceb353b4dd5bafd09e2b15751bcdb51,5,1.000000
8a5b8a4a4ceb353b4dd5bafd09e2b15751bcdb51,6,1.000000
8a5b8a4a4ceb353b4dd5bafd09e2b15751bcdb51,7,1.000000
8a5b8a4a4ceb353b4dd5bafd09e2b15751bcdb51,8,1.000000
8a5b8a4a4ceb353b4dd5bafd09e2b15751bcdb51,9,1.000000
8a5b8a4a4ceb353b4dd5bafd09e2b15751bcdb51,10,1.000000
8acd15a0c8c647ed4cb07c53c3ea4a8768c974ce,1,0.000000
8acd15a0c8c647ed4cb07c53c3ea4a8768c974ce,2,0.000000
8acd15a0c8c647ed4cb07c53c3ea4a8768c974ce,3,0.000000
8acd15a0c8c647ed4cb07c53c3ea4a8768c974ce,4,0.000000
8acd15a0c8c647ed4cb07c53c3ea4a8768c974ce,5,0.000000
8acd15a0c8c647ed4cb07c53c3ea4a8768c974ce,6,0.000000
8acd15a0c8c647ed4cb07c53c3ea4a8768c974ce,7,0.000000
8acd15a0c8c647ed4cb07c53c3ea4a8768c974ce,8,0.000000
8acd15a0c8c647ed4cb07c53c3ea4a8768c974ce,9,0.000000
8acd15a0c8c647ed4cb07c53c3ea4a8768c974ce,10,0.000000
8b3c59a7a0bed6fe365755ac211dcf94fdac81b4,1,0.000000
8b3c59a7a0bed6fe365755ac211dcf94fdac81b4,2,1.000000
8b3c59a7a0bed6fe365755ac211dcf94fdac81b4,3,1.000000
8b3c59a7a0bed6fe365755ac211dcf94fdac81b4,4,1.000000
8b3c59a7a0bed6fe365755ac211dcf94fdac81b4,5,1.000000
8b3c59a7a0bed6fe365755ac211dcf94fdac81b4,6,1.000000
8b3c59a7a0bed6fe365755ac211dcf94fdac81b4,7,1.000000
8b3c59a7a0bed6fe365755ac211dcf94fdac81b4,8,1.000000
8b3c59a7a0bed6fe365755ac211dcf94fdac81b4,9,1.000000
8b3c59a7a0bed6fe365755ac211dcf94fdac81b4,10,1.000000
8c4d16471e2babe9bdfe41d6ef724526629696cb,1,0.000000
8c4d16471e2babe9bdfe41d6ef724526629696cb,2,1.000000
8c4d16471e2babe9bdfe41d6ef724526629696cb,3,1.000000
8c4d16471e2babe9bdfe41d6ef724526629696cb,4,1.000000
8c4d16471e2babe9bdfe41d6ef724526629696cb,5,1.000000
8c4d16471e2babe9bdfe41d6ef724526629696cb,6,1.000000
8c4d16471e2babe9bdfe41d6ef724526629696cb,7,1.000000
8c4d16471e2babe9bdfe41d6ef724526629696cb,8,1.000000
8c4d16471e2babe9bdfe41d6ef724526629696cb,9,1.000000
8c4d16471e2babe9bdfe41d6ef724526629696cb,10,1.000000
8ce218b6e58ad9d2149402ea48ae8dbb0c57b1b5,1,0.000000
8ce218b6e58ad9d2149402ea48ae8dbb0c57b1b5,2,0.000000
8ce218b6e58ad9d2149402ea48ae8dbb0c57b1b5,3,0.000000
8ce218b6e58ad9d2149402ea48ae8dbb0c57b1b5,4,0.000000
8ce218b6e58ad9d2149402ea48ae8dbb0c57b1b5,5,0.000000
8ce218b6e58ad9d2149402ea48ae8dbb0c57b1b5,6,0.000000
8ce218b6e58ad9d2149402ea48ae8dbb0c57b1b5,7,0.000000
8ce218b6e58ad9d2149402ea48ae8dbb0c57b1b5,8,0.000000
8ce218b6e58ad9d2149402ea48ae8dbb0c57b1b5,9,0.000000
8ce218b6e58ad9d2149402ea48ae8dbb0c57b1b5,10,0.000000
8e0538d8ee061699b7c2cf0b193cc186952cbc21,1,1.000000
8e0538d8ee061699b7c2cf0b193cc186952cbc21,2,1.000000
8e0538d8ee061699b7c2cf0b193cc186952cbc21,3,1.000000
8e0538d8ee061699b7c2cf0b193cc186952cbc21,4,1.000000
8e0538d8ee061699b7c2cf0b193cc186952cbc21,5,1.000000
8e0538d8ee061699b7c2cf0b193cc186952cbc21,6,1.000000
8e0538d8ee061699b7c2cf0b193cc186952cbc21,7,1.000000
8e0538d8ee061699b7c2cf0b193cc186952cbc21,8,1.000000
8e0538d8ee061699b7c2cf0b193cc186952cbc21,9,1.000000
8e0538d8ee061699b7c2cf0b193cc186952cbc21,10,1.000000
8f2b54824b28ba8317c60947b5941d686e3df70d,1,1.000000
8f2b54824b28ba8317c60947b5941d686e3df70d,2,1.000000
8f2b54824b28ba8317c60947b5941d686e3df70d,3,1.000000
8f2b54824b28ba8317c60947b5941d686e3df70d,4,1.000000
8f2b54824b28ba8317c60947b5941d686e3df70d,5,1.000000
8f2b54824b28ba8317c60947b5941d686e3df70d,6,1.000000
8f2b54824b28ba8317c60947b5941d686e3df70d,7,1.000000
8f2b54824b28ba8317c60947b5941d686e3df70d,8,1.000000
8f2b54824b28ba8317c60947b5941d686e3df70d,9,1.000000
8f2b54824b28ba8317c60947b5941d686e3df70d,10,1.000000
9030e39cd115db3a93a6a5eebd70f5f9c462e4eb,1,0.000000
9030e39cd115db3a93a6a5eebd70f5f9c462e4eb,2,0.000000
9030e39cd115db3a93a6a5eebd70f5f9c462e4eb,3,0.000000
9030e39cd115db3a93a6a5eebd70f5f9c462e4eb,4,0.000000
9030e39cd115db3a93a6a5eebd70f5f9c462e4eb,5,0.000000
9030e39cd115db3a93a6a5eebd70f5f9c462e4eb,6,0.000000
9030e39cd115db3a93a6a5eebd70f5f9c462e4eb,7,0.000000
